timestamp_sec,type,traffic(MB)
1711663722,R,0.0
1711663722,W,0.0
1711663723,R,0.0
1711663723,W,0.0
1711663724,R,0.0
1711663724,W,0.00390625
1711663725,R,0.0
1711663725,W,0.00390625
1711663726,R,0.0
1711663726,W,0.0
1711663727,R,0.0
1711663727,W,0.73828125
1711663728,R,0.0
1711663728,W,0.0
1711663729,R,0.0
1711663729,W,0.00390625
1711663730,R,0.0
1711663730,W,0.00390625
1711663731,R,0.0
1711663731,W,0.0
1711663732,R,0.0
1711663732,W,0.0
1711663733,R,0.0
1711663733,W,0.09375
1711663734,R,0.0
1711663734,W,0.00390625
1711663735,R,0.0
1711663735,W,0.00390625
1711663736,R,0.0
1711663736,W,0.0
1711663737,R,0.0
1711663737,W,0.5390625
1711663738,R,0.0
1711663738,W,0.1015625
1711663739,R,0.0
1711663739,W,0.00390625
1711663740,R,0.0
1711663740,W,0.0
1711663741,R,0.0
1711663741,W,0.0078125
1711663742,R,0.0
1711663742,W,0.0
1711663743,R,0.0
1711663743,W,0.00390625
1711663744,R,0.0
1711663744,W,0.08984375
1711663745,R,0.0
1711663745,W,0.0
1711663746,R,0.0
1711663746,W,0.00390625
1711663747,R,0.0
1711663747,W,0.0
1711663748,R,0.0
1711663748,W,0.0078125
1711663749,R,0.0
1711663749,W,0.05078125
1711663750,R,0.0
1711663750,W,0.0
1711663751,R,0.0
1711663751,W,0.0
1711663752,R,0.0
1711663752,W,0.0
1711663753,R,0.0
1711663753,W,0.0
1711663754,R,0.0
1711663754,W,0.0
1711663755,R,0.0
1711663755,W,0.0
1711663756,R,0.0
1711663756,W,0.0
1711663757,R,0.0
1711663757,W,0.0
1711663758,R,0.0
1711663758,W,0.0
1711663759,R,0.0
1711663759,W,0.0
1711663760,R,0.0
1711663760,W,0.0
1711663761,R,0.0
1711663761,W,0.0
1711663762,R,0.0
1711663762,W,0.0
1711663763,R,0.0
1711663763,W,0.0
1711663764,R,0.0
1711663764,W,0.0
1711663765,R,0.0
1711663765,W,0.0
1711663766,R,0.0
1711663766,W,0.0
1711663767,R,0.0
1711663767,W,0.0
1711663768,R,0.0
1711663768,W,0.0
1711663769,R,0.0
1711663769,W,0.0
1711663770,R,0.0
1711663770,W,0.0
1711663771,R,0.0
1711663771,W,0.0
1711663772,R,0.0
1711663772,W,0.0
1711663773,R,0.0
1711663773,W,0.0
1711663774,R,0.0
1711663774,W,0.0
1711663775,R,0.0
1711663775,W,0.0
1711663776,R,0.0
1711663776,W,0.0
1711663777,R,0.0
1711663777,W,0.0
1711663778,R,0.0
1711663778,W,0.0
1711663779,R,0.0
1711663779,W,0.0
1711663780,R,0.0
1711663780,W,0.0
1711663781,R,0.0
1711663781,W,0.0
1711663782,R,0.0
1711663782,W,0.0
1711663783,R,0.0
1711663783,W,0.0
1711663784,R,0.0
1711663784,W,0.0
1711663785,R,0.0
1711663785,W,0.0
1711663786,R,0.0
1711663786,W,0.0
1711663787,R,0.0
1711663787,W,0.0
1711663788,R,0.0
1711663788,W,0.0
1711663789,R,0.0
1711663789,W,0.0
1711663790,R,0.0
1711663790,W,0.0
1711663791,R,0.0
1711663791,W,0.0
1711663792,R,0.0
1711663792,W,0.0
1711663793,R,0.0
1711663793,W,0.0
1711663794,R,0.0
1711663794,W,0.0
1711663795,R,0.0
1711663795,W,0.0
1711663796,R,0.0
1711663796,W,0.0
1711663797,R,0.0
1711663797,W,0.0
1711663798,R,0.0
1711663798,W,0.0
1711663799,R,0.0
1711663799,W,0.0
